x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
62.354,72,685.42809364548,685.42809364548,1603881570638.7,35450658247072,39525123613254,12188016495209,9276299192213,6513094248666,5449280485436.3,5730759872234.5,3198509542408.6,4074326349450.2,8031105983557.4,2478947992421.4,1816346631310.4,291154867956.1,83467503285.926
62.354,72,689.01672240803,689.01672240803,1596768598489,35293439412719,39349834045878,12133963877696,9235159683083.3,6484209258726.3,5425113390166.9,5705344406393.8,3184324372167.1,4056256904057.8,7995488253047.5,2467953905766.2,1808291161587.3,289863599860.29,83097326108.096
62.354,72,692.60535117057,692.60535117057,1589247619082.8,35127202492670,39164490152713,12076810924918,9191660527564,6453667519857.7,5399560159351.8,5678471214807.4,3169325594869,4037151039592.7,7957827525461.6,2456329201397.8,1799773629448.1,288498264240.09,82705915509.305
62.354,72,696.19397993311,696.19397993311,1581726639676.6,34960965572620,38979146259548,12019657972141,9148161372044.6,6423125780989.2,5374006928536.7,5651598023221,3154326817571,4018045175127.5,7920166797875.8,2444704497029.4,1791256097308.9,287132928619.9,82314504910.513
62.354,72,699.78260869565,699.78260869565,1573918676380.6,34788385565590,38786730512246,11960324365768,9103002541560.8,6391418759422.3,5347478755490.3,5623699539306.2,3138755786083.4,3998210327553.1,7881069067469.5,2432636225006.4,1782413555538,285715494583.72,81908158943.472
62.354,72,703.37123745819,703.37123745819,1565950862183.4,34612272439784,38590375720639,11899776128697,9056919267064.4,6359062671841.7,5320407536650.1,5595229964440.1,3122866007268.6,3977969434165.4,7841170922113.3,2420320884448.2,1773389982411.8,284269041571.08,81493493930.805
62.354,72,706.95986622074,706.95986622074,1557900549539.4,34434335904741,38391988065459,11838601049312,9010358911757.7,6326371620330.1,5293056069100.1,5566465668878,3106811732432.6,3957518987160.6,7800859684940.4,2407878030919.1,1764272977760,282807611610.64,81074535396.179
62.354,72,710.54849498328,710.54849498328,1549491503895.2,34248470528721,38184760786299,11774700233472,8961724037025.5,6292224024840.3,5264485979086,5536419821437.2,3090042169570.9,3936157325452,7758752175564.6,2394880705004.9,1754749699138.7,281281056479.63,80636907079.593
62.354,72,714.13712374582,714.13712374582,1541082458251,34062605152700,37977533507138,11710799417632,8913089162293.3,6258076429350.5,5235915889071.9,5506373973996.4,3073272606709.1,3914795663743.3,7716644666188.8,2381883379090.7,1745226420517.4,279754501348.63,80199278763.007
62.354,72,717.72575250836,717.72575250836,1532354910969.3,33869700253667,37762458297559,11644478684657,8862612539268.2,6222635730289,5206263926625.8,5475190393080.5,3055868019550.1,3892625006184.2,7672942328699.6,2368393753485.4,1735342419986.2,278170122678.39,79745073919.25
62.354,72,721.3143812709,721.3143812709,1523510567583.3,33674213927203,37544505213611,11577270556264,8811460538159.4,6186720843839.5,5176215236281.1,5443589599749,3038230565883.3,3870157685900.1,7628655159961.2,2354723599181.9,1725326140971,276564539834.24,79284790382.114
62.354,72,724.90301003344,724.90301003344,1514547639566.2,33476106701783,37323630367172,11509161513395,8759622878531.9,6150324556838.1,5145763786863.4,5411565254858.7,3020356703589,3847389174358.5,7583774201096.9,2340870145956.7,1715175551942.5,274937427002.83,78818334779.428
62.354,72,728.49163879599,728.49163879599,1505274264341.9,33271138125500,37095106527801,11438693932322,8705990207441.6,6112667993058.2,5114257939179.8,5378432078264.9,3001863938174.9,3823832162791.3,7537338736522.4,2326536827526.5,1704673347631.6,273253950000.51,78335721092.051
62.354,72,732.08026755853,732.08026755853,1496000889117.6,33066169549217,36866582688430,11368226351250,8652357536351.3,6075011429278.3,5082752091496.2,5345298901671.1,2983371172760.7,3800275151224,7490903271947.9,2312203509096.3,1694171143320.7,271570472998.19,77853107404.674
62.354,72,735.66889632107,735.66889632107,1486380650245.4,32853535006430,36629513356577,11295123857153,8596719549024.9,6035946953600.3,5050068343277.5,5310927029273.7,2964187003131.9,3775837204708.1,7442730938257.9,2297334011441,1683276053251.1,269824015475.81,77352439028.994
62.354,72,739.25752508361,739.25752508361,1476684844571.8,32639230376357,36390582326224,11221447327839,8540644688781.3,5996575753941.6,5017127980748.5,5276285297868.6,2944852206000.6,3751207340022.9,7394180214833.8,2282347703190.9,1672295370124.2,268063837183.08,76847837306.439
62.354,72,742.84615384615,742.84615384615,1466837041667.7,32421566635278,36147907087904,11146616346832,8483691248299.6,5956587724382.4,4983671569590.5,5241100891557.5,2925214493205.7,3726191481818.3,7344868377726.9,2267126423532.1,1661142507116.1,266276057634.76,76335323182.016
62.354,72,746.4347826087,746.4347826087,1456725747640.6,32198079788551,35898741168415,11069784094011,8425214766294.7,5915530404266.9,4949320574812.3,5204975744287.4,2905051668288.4,3700506493883.6,7294237130402.6,2251497814870.8,1649691165838.9,264440430597.34,75809092704.693
62.354,72,750.02341137124,750.02341137124,1446614453613.6,31974592941825,35649575248927,10992951841190,8366738284289.8,5874473084151.3,4914969580034.2,5168850597017.3,2884888843371,3674821505948.8,7243605883078.4,2235869206209.4,1638239824561.8,262604803559.92,75282862227.37
62.354,72,753.61204013378,753.61204013378,1436131478631.6,31742892533800,35391255173284,10913297209959,8306113944480.9,5831907847176.7,4879357072909.1,5131398877183.9,2863985503590.3,3648192766398.1,7191113438064.4,2219665965476.6,1626367395292.5,260701672691.63,74737280816.342
62.354,72,757.20066889632,757.20066889632,1425611986928.9,31510385163997,35132035724781,10833365287135,8245278583034.8,5789194461156.3,4843620625363,5093816824926.5,2843009410083.4,3621471305620.4,7138438135050,2203406268585.4,1614453595185.2,258791909741.42,74189798224.658
62.354,72,760.78929765886,760.78929765886,1414910144036,31273848481821,34868326250433,10752049099714,8183389835223.1,5745741567811.3,4807265533595.6,5055584243156.9,2821670155569.8,3594286914187.9,7084849680303.7,2186864613131.5,1602333166534.2,256849021572.51,73632820002.496
62.354,72,764.3779264214,764.3779264214,1403990105194,31032490445660,34599244146217,10669076542915,8120240636971.1,5701403802245.5,4770170190761.3,5016573257340.6,2799896353519.3,3566548593858.5,7030168575662.1,2169985574542.6,1589965492383.3,254866496763.26,73064479594.523
62.354,72,767.96655518395,767.96655518395,1393070066352,30791132409498,34330162042000,10586103986116,8057091438719,5657066036679.7,4733074847927,4977562271524.2,2778122551468.7,3538810273529,6975487471020.4,2153106535953.6,1577597818232.3,252883971954.02,72496139186.551
62.354,72,771.55518394649,771.55518394649,1381757518870,30541102427051,34051418603921,10500153120641,7991675991325.6,5611137387697.9,4694648698788.6,4937151949521.3,2755567488643.2,3510075759081.4,6918840738820.7,2135620471678.2,1564785263780.9,250830124116.05,71907353976.697
62.354,72,775.14381270903,775.14381270903,1370444959194.2,30291072175197,33772674865698,10414202162640,7926260473527.8,5565208689292.9,4656222508306.8,4896741584045.9,2733012401546.6,3481341213685.5,6862193945555.8,2118134388544.6,1551972695508.6,248776274062.33,71318568131.694
62.354,72,778.73244147157,778.73244147157,1358923188674.5,30036420522217,33488784101648,10326664720590,7859637891516.9,5518432710612.1,4617087601162.6,4855586051738.6,2710041224949.7,3452075881034.4,6804499392050.6,2100324668945.5,1538922914808.4,246684391963.83,70718880793.731
62.354,72,782.32107023411,782.32107023411,1347226532208,29777905694189,33200590776277,10237801086457,7792006286436.7,5470948463609.6,4577360255393.9,4813807610960,2686722226008.1,3422366846565.6,6745928982694.3,2082244411411.1,1525674840753.7,244560717678.86,70110080553.763
62.354,72,785.90969899666,785.90969899666,1335496330230.7,29518650044934,32911572741792,10148683293753,7724181334006.8,5423328514382.9,4537519411443.2,4771909844799.7,2663336584705.5,3392572747763.2,6687190557710.5,2064112241359.7,1512388711490,242430941529.13,69499531373.022
62.354,72,789.4983277592,789.4983277592,1323424428776,29251848282374,32614154099720,10056976604693,7654386917208.3,5374326282462.9,4496522458418.5,4728796612859,2639272114572.1,3361912171224.8,6626740700983.6,2045451282821.2,1498714946305.5,240239010892.95,68871167225.9
62.354,72,793.08695652174,793.08695652174,1311352527321.4,28985046519813,32316735457649,9965269915633.5,7584592500409.8,5325324050542.8,4455525505393.9,4685683380918.3,2615207644438.7,3331251594686.3,6566290844256.7,2026790324282.7,1485041181120.9,238047080256.77,68242803078.777
62.354,72,796.67558528428,796.67558528428,1299048589369.7,28713122296964,32013617941520,9871807381509.9,7513462617093.6,5275384658382.3,4413744844656.3,4641746303549.3,2590682935632.1,3300003049410.1,6504678666359.9,2007770089666.5,1471103990212.8,235812906309.62,67602331924.296
62.354,72,800.26421404682,800.26421404682,1286610763221.7,28438242345265,31707212098003,9777331701043,7441562151539.3,5224904512091.1,4371511973971.6,4597333856228.7,2565892662887.9,3268415238222.2,6442395813431.9,1988542547895.6,1457014799100.3,233554357400.84,66954874862.865
62.354,72,803.85284280936,803.85284280936,1274109261332.3,28161957399887,31399244573665,9682375028670.2,7369295955313.5,5174167772411,4329064568635.9,4552695926342.2,2540976375789.2,3236666242624.5,6379793938639.5,1969216337755.1,1442853242305.9,231284201884.28,66304091693.581
62.354,72,807.44147157191,807.44147157191,1261315353978.7,27879220580985,31084105652561,9585209592667,7295350286740.2,5122252729856.8,4285631998418.1,4507022557637,2515481417990.4,3204177071865,6315727083079.8,1949437032451.2,1428359374958.4,228960747647.2,65638034699.596
62.354,72,811.03010033445,811.03010033445,1248521446625.1,27596483762083,30768966731456,9488044156663.9,7221404618166.9,5070337687302.5,4242199428200.3,4461349188931.9,2489986460191.5,3171687901105.4,6251660227520.2,1929657727147.3,1413865507610.9,226637293410.13,64971977705.61
62.354,72,814.61872909699,814.61872909699,1235477453403.7,27308232826572,30447706606972,9388994353292.9,7146026723335.8,5017418133387.5,4197927250002.5,4414793604049.6,2463998191765.1,3138566634659.8,6186340140760.5,1909490491530.7,1399087006121.9,224268176230.63,64292837135.691
62.354,72,818.20735785953,818.20735785953,1222337902698.6,27017874954304,30124107578667,9289224535610.1,7070101576721,4964114756992.6,4153334258691.4,4367900925517.5,2437821429991.7,3105203845277.5,6120541195995.1,1889175028248.1,1384199746298.8,221881611300.44,63608697348.487
62.354,72,821.79598662207,821.79598662207,1209108614692.5,26725540498380,29798318380593,9188780981938.1,6993664664918.7,4910452624669.8,4108441546629,4320693457822.1,2411468511834.6,3071614769486.1,6054292475937.5,1868720169801.9,1369210147682.8,219478622765.58,62919852864.399
