x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15,group16,group17,group18,group19,group20,group21,group22,group23,group24,group25,group26
1,3,35.886287625418,35.886287625418,1929.0098264639,150024.58550323,2448693.5165317,4172423.8663806,5207963.544833,7291627.1014002,3648863.8968322,4196253.2778482,6739172.6701231,5835361.5250137,6715991.6378446,7735425.336705,8955215.0440238,6552299.9833931,7286230.6904399,16997609.87885,320109262.56863,10970615241.083,197686686853.02,1575593800338.9,3711765373935.6,3561465259436.7,3374642251901.8,3200891611509.4,687778580869.98,244496832026.78
1,3,39.47491638796,39.47491638796,3249.1205512507,242375.87515648,3916005.2482574,6665336.6471647,8314094.7945826,11632688.647385,5819802.2126461,6691182.9067596,10741992.382924,9298721.0521925,10698814.645964,12318886.531459,14256546.930975,10428766.118424,11591121.843859,25115605.616093,361098519.02752,12177258640.891,219294234521.92,1747760351380.7,4117337999216.5,3950609826325.1,3743370788647,3550633407953.9,762927548910.53,271211371053.81
1,3,43.063545150502,43.063545150502,5128.9252538363,370527.5782071,5938779.1472829,10099417.432065,12590958.642738,17607101.149684,8807052.001486,10123625.662241,16247423.644353,14061183.322516,16174355.723024,18618648.802602,21541072.288153,15754457.28138,17504058.926559,36110885.785263,405684418.87091,13417678494.575,241449148648.73,1924267313448.1,4533128644951.3,4349556133681.6,4121385491957.5,3909182165022.4,839968636503,298598534348.11
1,3,46.652173913043,46.652173913043,8656.9602309716,600286.60080737,9522714.5140835,16175667.610722,20152080.342797,28159996.854495,14081867.488218,16182479.379534,25960391.635457,22460003.670344,25826553.303076,29718565.880489,34369518.351106,25130065.571051,27909162.829466,55129752.581885,459584612.70639,14726658558.831,264668047504,2109192493776.8,4968731297109.8,4767505360051.7,4517402565320.7,4284803619681.9,920677563536.55,327289570744.93
1,3,50.240802675585,50.240802675585,14622.515404393,971856.6814679,15252185.717465,25876262.761435,32212868.545458,44977355.208852,22485062.314785,25831181.801133,41419520.622182,35821685.664007,41174908.654258,47359763.538201,54746009.444134,40016230.448842,44422393.087145,85033332.079525,525211146.89291,16096255507.617,288746157456.21,2300881703372.2,5420242157112.9,5200709425699.5,4927869295776.7,4674127078593.3,1004329887236.6,357026951045.48
1,3,53.829431438127,53.829431438127,23190.978036458,1491121.8305297,23201433.860985,39323440.286961,48922487.840395,68262727.412283,34117513.155333,39184526.584341,62806108.645827,54301142.07098,62395096.064666,71741258.22626,82896656.37811,60576260.194964,67222606.878211,126130057.52004,602660309.44789,17519902024.496,313558584031.98,2498337212402.5,5885310089464.3,5646912169181.3,5350647755238,5075124607349.3,1090489847835.1,387655768124.92
1,3,57.418060200669,57.418060200669,38845.65328503,2399350.24835,36943374.648812,62536132.118476,77739933.114069,108379025.54397,54150254.299801,62171288.631424,99597348.771728,86074916.613968,98860661.777339,113613075.86016,131207507.79559,95843515.582132,106311443.92839,196189041.53633,709840033.04633,19053193007.18,339726889200.01,2706376225299.4,6375240567497.5,6116946414302,5795994531782.3,5497518818093.5,1181245333835.7,419918245103.7
1,3,61.006688963211,61.006688963211,65795.04911342,3892331.9517265,59254341.294068,100163118.20214,124402333.41271,173257526.8402,86533440.597961,99311002.207483,158993325.96887,137338101.87142,157651956.41247,181067304.13993,208965552.1113,152572820.17049,169145471.70408,308370589.99084,858953863.2807,20701392094.148,367066573237.9,2923428436553.4,6886303282469,6607222252436.9,6260502361481.6,5938073725856.5,1275900177080.2,453566906077.58
1,3,64.595317725753,64.595317725753,104824.01264108,5992805.9678455,90396597.835792,152628340.67278,189419474.0284,263579975.74099,131602165.541,150981393.8578,241580956.62676,208585346.40644,239320902.49045,274717289.49339,316851720.35463,231247855.54417,256244455.94476,463541419.23191,1050466800.0575,22454055598.662,395372833262.34,3147856005170.7,7414638281352.8,7114035563838.1,6740661213098.3,6393459883329.8,1373738953320.7,488347426756.36
1,3,68.183946488294,68.183946488294,174287.23423832,9578956.423624,142953315.615,241029071.51659,298849213.51749,415401733.40172,207319594.53224,237742026.10166,380131479.48437,328025599.86213,376122468.4809,431446193.60966,497220178.4253,362686918.36449,401643244.14953,721854513.21955,1342660170.6801,24423685698.801,425396401962.59,3385185793641.9,7973123658459.3,7649694090800.5,7248107131179.8,6874695099933.3,1477125145785.1,525100011350.73
1,3,71.772575250836,71.772575250836,295992.64141066,15568913.378966,229577529.79086,386445257.66818,478604740.47271,664359059.47743,331397410.59908,379809805.14388,606725090.2842,523171555.46236,599383699.03816,686904603.37381,790784165.47987,576400864.38302,637794467.10644,1140194698.0693,1788998648.5696,26670868353.415,457040774021.78,3634227357712.6,8558825492988.8,8211338725509.6,7780107800198.6,7379170917796.4,1585494865955.3,563624218618.81
1,3,75.361204013378,75.361204013378,473649.02823492,24050045.046558,351177292.99347,590300503.61724,730350376.38363,1012583222.8779,504863758.79885,578317990.61203,923052678.32618,795397710.21843,910570983.66637,1042632632.4584,1199133275.6241,873456623.32419,965767572.23917,1720090546.9662,2390136780.6279,29179235281.381,489993600256.8,3892487799188.9,9165871111527.6,8793335030652.9,8331324774626.8,7901824198790.6,1697760313864.3,603533349377.11
1,3,78.94983277592,78.94983277592,781872.62258444,38191895.428835,551626787.26419,925718371.13573,1143990302.2194,1583721356.8371,789173887.75961,903414781.81562,1440424401.8416,1240164834.2494,1418377937.8128,1622323483.9448,1863526511.0295,1356246583.6474,1498165208.5614,2658967133.0646,3333652998.5716,32230969106.778,525216242908.74,4166166779155.6,9808415718108.6,9409112027228.7,8914401899370.1,8454589158256.7,1816473911942.7,645734807417.1
1,3,82.538461538462,82.538461538462,1331335.4056377,62184657.253545,886885482.12382,1485278678.8346,1832659354.5583,2532064250.4591,1260754007.7303,1441999321.0939,2295829436.667,1974322002.6821,2255026898.8436,2575377562.0653,2953187989.9298,2146736521.0557,2368273074.1722,4187786638.4333,4835096666.302,36095615091.12,562856832920.3,4454795200299.6,10484854851069,10056963278765,9527635510791.6,9035787759093.9,1941262703295.2,690096067468.7
1,3,86.127090301003,86.127090301003,2139498.064172,96361622.840605,1360014597.4567,2273503921.8278,2801313111.3474,3863266081.4016,1922182945.6757,2196713920.1971,3492658927.8383,3000215559.9903,3422463708.2104,3903076926.1943,4468380358.5142,3244520105.0599,3574930312.3118,6302252336.8507,6887749488.8891,40737229755.624,602450815989.65,4754751436247.3,11186687759052,10728744937046,10163316629028,9638114147012.6,2070558269162.4,736059573731.37
1,3,89.715719063545,89.715719063545,3507153.6970778,152048295.03451,2122221771.0471,3540371470.0737,4355184254.0813,5993075872.816,2979291141.6884,3401455090.3668,5399262788.4791,4631785808.1549,5275611402.5383,6006059290.0675,6862418706.5242,4976086939.8651,5474667046.1549,9619463559.7049,10068528788.07,46930455942.37,645400667918.95,5072817217342.6,11928560603260,11438065454289,10834108777790,10273414366369,2206872919017.5,784518570615.39
1,3,93.304347826087,93.304347826087,5987080.0106334,247976021.12377,3415322167.4461,5681839391.2289,6973558623.1238,9566116443.8439,4749570131.5387,5414853203.4769,8574726511.8484,7341546133.1219,8343548743.413,9475034849.0154,10795385834.825,7812744385.1452,8577293058.3674,15006813595.249,15173768349.447,55665968159.17,692512022983.68,5409545670384,12710038356216,12183939131805,11538788386281,10940324218077,2349873613552.3,835354866727.04
1,3,96.892976588629,96.892976588629,9661208.5260055,385404897.76311,5249257945.7928,8710683244.2686,10667903955.883,14589963118.424,7235155704.2248,8237240052.6198,13014095592.367,11121485394.015,12612427231.509,14288377799.573,16235336245.848,11727839527.478,12849449241.708,22393819952.031,22126117377.71,66795945395.385,743046424043.82,5759803183582.5,13519282897820,12955101897162,12266735544926,11628811334265,2497413347533.3,887805201933.28
1,3,100.48160535117,100.48160535117,15729796.484355,604319110.04429,8138044217.3527,13466424139.707,16451787399.991,22422694551.032,11103895630.256,12621662226.736,19887919172.425,16958582494.704,19184534379.95,21673355628.827,24549604561.025,17695746964.134,19342964388.855,33564260967.976,32559949232.862,82387327818.306,799385002746.03,6130590202975.7,14369244823386,13762823835245,13028040551694,12348032801697,2651378619965.8,942540608874.99
1,3,104.07023411371,104.07023411371,26919423.973536,987074310.56616,13107106727.948,21600653422.343,26292018965.061,35647073366.386,17615244373.457,19974494329.343,31346936892.3,26642023940.022,30027838497.302,33783890026.917,38092503180.189,27372186571.808,29819892060.071,51433218205.259,49084545782.29,105588011360.03,863973326235.11,6523168488518.6,15257652885145,14603260739847,13818233726270,13093180649020,2810627404392.4,999155717209.28
1,3,107.65886287625,107.65886287625,43613405.557685,1538380524.619,20186972321.546,33138281045.522,40189263424.161,54208662942.641,26731340822.606,30238899866.231,47267374455.914,40043656917.698,44970314771.155,50393965685.067,56571455828.161,40529376477.729,44012689496.854,75486850514.548,71180816065.006,135642733410.02,935340737921.99,6930294371811.9,16168869553244,15461906494035,14623837227555,13851667274300,2972495025380.6,1056703104359
1,3,111.2474916388,111.2474916388,70541060.897118,2397333065.5164,31096388351.577,50830768089.759,61399753024.804,82346161881.205,40511622301.198,45705086153.529,71128655164.498,60042909633.097,67161394532.296,74930335826.315,83709305355.722,59775067084.74,64685406842.131,110269808760.95,102897211450.41,177436692562.42,1017729695094.2,7357743057342.7,17108463663077,16341560086516,15446241668565,14623945887684,3136913029647.9,1115159358059.7
1,3,114.83612040134,114.83612040134,121015664.47755,3921032481.6608,50114633895.993,81375731252.241,97666964111.986,129807066442.65,63624764886.322,71480064651.666,110484007619.7,92754477198.438,103127947521.31,114307557044.92,126803609370.06,90120571442.131,97039266897.876,164040351264.23,151362160924.73,239191109794.78,1116769230317.8,7804097569008.4,18060293147964,17222821400529,16265184816172,15389543735819,3299248696048.5,1172879045255.2
1,3,118.42474916388,118.42474916388,196825774.79501,6126823908.376,77326934737.664,124728559744.33,148725921716.32,195882500410.12,95654137963.836,107011802109.38,164289495940.21,137183770266.67,151633847640.88,167016538451.19,184035838303.23,130210924059.66,139551809042.99,234077104268.94,213988903177.64,317533883841.4,1228689194714.1,8259320406070.2,19006744233181,18090788024493,17067572513096,16136766334057,3457131606892.8,1229018778210.7
1,3,122.01337792642,122.01337792642,316309685.6835,9489715127.4223,118364858860.45,189583821875.01,224488358413.51,292817873359.69,142418411097.25,158609133435.29,241751331128.17,200706293892.25,220467457681.27,241219531084.62,263929352915.5,185859398216.41,198216426703.57,329804600747.75,298850667398.94,421713867429.37,1359971838448.1,8723356897183.5,19933461321001,18927359716571,17834181838502,16846001275226,3606090558039,1281990659441.1
1,3,125.60200668896,125.60200668896,543931830.031,15539577269.894,190836356906.13,302056810108.13,353486343333.3,453874532065.32,219321873094.5,242493403260.58,365489119965.68,300790624275.68,327362576686.21,354743991408.34,384305087430.18,268863541140.94,284824373938.54,468858734583.17,420384041040.34,567293913437.06,1518914702215.7,9178351658419.2,20776480671648,19664852974993,18497994826927,17451837953662,3731737786785.4,1326681942775.7
1,3,129.19063545151,129.19063545151,888017613.02026,24339020858.471,294936138534.64,461075331444.44,532995642286.5,673513675870.06,323312208335.07,354875244869,529006632947.84,431670648908.05,465658973598.99,500043248797.85,536723599515.3,373225317205.25,392947090047.13,640550337751.48,569008409178.74,742689954186.28,1695766446281.6,9613178809572.7,21528587815542,20302298744518,19061005990431,17958135503174,3835270997656.1,1363515482379.3
1,3,132.77926421405,132.77926421405,1418193924.6747,37471822496.884,448646747504.1,692494218104.05,790374404246.09,982398501359.57,468346968630.82,510180002737.23,751899311360.73,608185921377.41,650138056326.24,691712705575.13,735531733841.36,508340271551.33,531876046570.03,858554301843.63,755757374803.82,959579357723.23,1896288911679.3,10011440402120,22135110821095,20782655834497,19467075741075,18310304576814,3904714956729,1388234913493.1
1,3,136.36789297659,136.36789297659,2444422487.6012,61421499431.924,723495053146.05,1091370303202.4,1218022378674.8,1473480952407.4,694635539940.68,747672835774.57,1083286643872.1,865171633602.19,913218103446.61,959581987537.92,1007920210635.9,691065665604.15,717299012774.76,1143537532142.1,995430089358.14,1230895525711.9,2119255731945.4,10302420476838,22416445823428,20930437902148,19548608860375,18348542393747,3905552254526.5,1388557609612.5
1,3,139.95652173913,139.95652173913,4005371819.345,96407817859.022,1119685108655.5,1647304743599.1,1794957067496.2,2112587995593.6,984693931120.72,1047383016880.9,1493023891642.8,1178298083915.8,1229338731292.4,1277175827867.3,1326618917050.6,902965586071.7,930355130547.4,1466121040791.1,1263106525701.3,1528702134043.2,2346079404350.5,10490083118646,22421649486417,20803971524416,19365886286555,18133116142609,3851250329492.1,1369242375131.4
1,3,143.54515050167,143.54515050167,6357880369.086,147543727220.42,1692711111434.1,2428656523919.2,2582543472039.2,2956215846675.5,1361962240961.3,1431232294878.4,2007091342790.1,1565292851487.9,1614410926129.7,1658592777147.9,1703908123154.4,1151367559474.6,1177529561564.2,1833920234624,1563469437647.7,1856009166815.5,2572473246304.3,10528523803634,22040550808545,20296962259996,18817814133796,17567765620508,3721004455975,1322867320022.7
1,3,147.13377926421,147.13377926421,10983449645.581,242029894710.71,2729654994230.1,3731114292801,3795601559099.9,4157196008004,1881334212177.7,1942593249412.2,2665876477485.2,2048317170409.5,2083025884627.2,2110875354465.4,2138775744361.1,1431730268013.2,1449973542888.7,2223193342681.3,1870492789907.3,2179020589439.7,2755238442786.1,10249121198070,20913980501005,19071773582676,17586089960172,16349823422336,3449070051781.5,1225599475827
1,3,150.72240802676,150.72240802676,18061322839.328,380606328807.8,4229095580637,5468432659393.1,5299404857830.9,5560524619610.1,2473383605768.9,2512598422072.7,3384784412451.9,2567254505585.9,2577555543767.9,2578541198357.4,2576677265492.1,1708048962703,1712137821707,2582980810392.8,2148937252739.2,2469343354560.8,2893364402500.2,9742980606365.7,19254907541001,17334185253341,15866463101382,14662205896465,3073929727778,1090194050303.9
1,3,154.3110367893,154.3110367893,28499919068.614,579035021747.27,6354261828801.2,7774572230701.4,7165807105371.6,7202134751653.1,3147855498141.1,3146158664920.4,4165634232223.8,3120988364972.5,3093919572619.7,3054278829757.6,3006149570104.6,1970618530980.9,1952216807140.4,2891143368469.4,2380597209769.7,2708891969971.7,2970832809191.6,8950858074373.8,16923966545938,14950288734749,13531382733721,12380858656437,2567930624004.1,906095753653.09
1,3,157.89966555184,157.89966555184,49343922406.119,950326168657.83,10244159944901,11147911980643,9368352032127.5,8942157825572.3,3811167687348.2,3760635888866.4,4907815992595.7,3614784749560.3,3524560310180.4,3409273069612.6,3261462721906.5,2107320279901.5,2020864142966.1,2991003432954.2,2469285719874.8,2832423871335.5,3127670430456.5,7673840570199.9,13370940065527,11436289505830,10116757000682,8978123519146.7,1805224763230.7,611739721884.33
1,3,161.48829431438,161.48829431438,66224523786.824,1250551380501.8,13429318433291,13953752787339,11224914008569,10419158641731,4370017681270.4,4279986032183.9,5535990377771.2,4028414056688.4,3880552893904.5,3694581532751.5,3452041420966.7,2203417265167.7,2052652681085.2,3039302992154.2,2517498175856.3,2912472801437.3,3249474365500.2,6517854575349.2,10286150143818,8429289061894,7224228874219.8,6135613968464.4,1174910831292.8,374108957429.04
1,3,165.07692307692,165.07692307692,75896536511.561,1423651321464.4,15345973183165,15793050841906,12541030975846,11509695763734,4783179256441.5,4668051789683.7,6009276129058.9,4338213152837.6,4144506655950,3900290637936,3578300295205.4,2261750559166.8,2059037114474.4,3047174548968.9,2530783678049,2949166964469,3309516547084,5607945732258.7,8051864096697.8,6313216106043.8,5236087918028.5,4257794629766.4,771283268079.2,233646894580.08
1,3,168.66555183946,168.66555183946,83235612217.323,1556448242000.4,16859381626258,17325249869078,13696243104791,12499057875543,5164560698574.7,5028795490435.7,6453017639423.7,4632726702623.5,4399049846023.3,4103782388064.4,3712231983674.4,2327487090488.8,2080170295475.6,3071301625711.2,2553477689375,2989348736189.7,3350199052049.4,4813660445588.1,6123030497336.7,4493306158273,3534903124496.4,2667505698357,433958194683.17,117935043483.39
1,3,172.25418060201,172.25418060201,81525633302.175,1532916796077.3,16808668180905,17666265486530,14227333511208,13095979820266,5422672563612.4,5283561712218.4,6782162207105.9,4867950291803.3,4617091073506.8,4298673405788.9,3875925176420.1,2421939484417,2158511288623.2,3158481020848.6,2612665661899.5,3043058331965.2,3315788757792.9,4467858709479.8,5378993513307,3822160714219,2946771091751.1,2192496922205.2,353808881704.93,98224934484.24
1,3,175.84280936455,175.84280936455,79815654387.028,1509385350154.2,16757954735553,18007281103982,14758423917626,13692901764989,5680784428650,5538327934001.1,7111306774788.1,5103173880983.2,4835132300990.4,4493564423513.3,4039618369165.7,2516391878345.2,2236852281770.8,3245660415985.9,2671853634424,3096767927740.7,3281378463536.5,4122056973371.5,4634956529277.4,3151015270165,2358639059005.8,1717488146053.4,273659568726.69,78514825485.088
1,3,179.43143812709,179.43143812709,77674836530.591,1473834246160.5,16480130835561,17910390066016,14845204450108,13897906466029,5785162182357.6,5655535972551,7281223346416.8,5233386925259.7,4964410870477.8,4617268930181.5,4152170731463,2586461683697.6,2298388404462.3,3330492132999.9,2736311362031.4,3159811552923.9,3303436623417.3,4027973217103.5,4410752749124,2949565112624.4,2185036845717.5,1579801398181.3,250832038234,72158429657.289
1,3,183.02006688963,183.02006688963,75531944889.053,1438225287164.6,16201213770046,17811391223460,14929846356972,14101024726307,5888799957667,5772081893349.7,7450373495574.7,5363094515449.7,5093262192889.8,4740630790185.5,4264476934274.5,2656414126750.3,2359843639177.7,3415312549782.1,2800794454893.8,3222900106198,3325766586581.5,3935101071361.6,4189051115944.9,2750375769959,2013429915773.5,1443738304370,228280418405.61,65866310125.728
1,3,186.60869565217,186.60869565217,74151097155.955,1414273956640,15993121887999,17675284417377,14901505529111,14154369605025,5924927288450,5820092073860.2,7530989759287.8,5429956424976.8,5163965518170.2,4812063484837.5,4332744393916,2700369473354.3,2399746835063.2,3473806359132,2848142263910,3273231371763,3356240446235.9,3911421872565.9,4103273731054.1,2668344001951.8,1941310579326.7,1386077913795.3,218690250264.52,63221643590.813
1,3,190.19732441472,190.19732441472,72978403444.809,1393506933772.5,15804376065454,17529041486893,14842303211009,14166803544876,5942613988192.8,5849381561467.7,7587422791391.3,5479651894292.8,5218785586151,4869311610194.9,4388982570978.1,2737223654100.3,2433763042660.8,3525108995951.4,2890809531279.8,3320077955256,3388938829687.4,3906642884162.6,4054624362867.9,2618314091183.2,1896366504687.6,1349833399431.8,212640532049.19,61573287114.58
1,3,193.78595317726,193.78595317726,72187999668.995,1379167281182.9,15668061346829,17408032201828,14774918591942,14145947465513,5942181816153.5,5857342445357.2,7611752719477.6,5504384077096.2,5248643877109.6,4902566005500.2,4423306123399.2,2760388034066.7,2455663840086.6,3559469607213.1,2920332533912,3353916213837.2,3415237435258.7,3911507136556.6,4033032347899.2,2592963363617.1,1872670312289.1,1330366723731.2,209366841248.32,60687623227.861
1,3,197.3745819398,197.3745819398,71679356175.764,1369564812333.7,15570390079919,17305620945135,14701503347375,14100555544754,5928395438414.5,5849583445317.6,7612421601787.5,5510717494951.9,5260104515664.9,4918136230925.8,4441477875155.8,2773462579644,2468635180892.8,3581343387231.2,2940167780198.8,3378166908205,3436819193596.2,3923478775258.5,4031382494059.9,2585802007494.9,1864634509430.3,1323265868121.3,208139174149.53,60364088917.897
1,3,200.96321070234,200.96321070234,71277598240.33,1361874183367.2,15490239575445,17217844342812,14634620964149,14053884256579,5912621617673.4,5838403487237.6,7606254934503,5510923818200.9,5264728093577.2,4926516135239.2,4452554262582,2781876220103.4,2477297134372,3596677253632.1,2954524016566.1,3396283406146.9,3453552915936.6,3933756430227.3,4031886270223.5,2581664561294.7,1859537053843.2,1318614811548.5,207325747030.27,60152266510.755
1,3,204.55183946488,204.55183946488,71061042365.885,1357496225390.6,15440447534547,17155425405328,14579058158696,14004996191066,5893404127388.4,5821295988592.7,7588244217386.1,5500513641219.1,5257505003442.9,4922437272282.3,4451336415646.3,2782213846817.9,2478492153767.7,3600679322683.2,2959386697862.4,3403771098439.1,3461886380310.6,3941098896521.9,4036121670409.9,2582766684979.7,1859530912572.2,1318208555115.5,207230079162.43,60134008838.325
1,3,208.14046822742,208.14046822742,70858726627.455,1353395801922.8,15393501577787,17096305631595,14526003084120,13957555964221,5874573698250.1,5804308064367.1,7569870277757.8,5489547044104.8,5249471166866.6,4917345184382.8,4448985350526.1,2781751745396.8,2478904013308.4,3603380736689.8,2963078467733.1,3409820314404.6,3468841863795.6,3947324193752.3,4039725167401.6,2583690152529.2,1859502425106,1317838059394.1,207144108730.62,60117357729.569
1,3,211.72909698997,211.72909698997,70733349091.382,1350794872995.5,15361932763287,17055010949412,14486497058904,13917938282343,5857834526442,5787966190211.8,7549533878848.3,5475574157955.9,5237056938575,4906778731239.5,4440511607230.5,2776968783201.5,2475084529037.7,3599054825894.1,2960443906162.4,3408097569302.5,3468352237741.9,3947513524792.3,4039914547014.1,2583648356693.6,1859353203112.5,1317660775651.8,207110532692.71,60109386743.03
1,3,215.31772575251,215.31772575251,70607971555.309,1348193944068.2,15330363948787,17013716267229,14446991033687,13878320600464,5841095354633.9,5771624316056.4,7529197479938.9,5461601271807.1,5224642710283.4,4896212278096.2,4432037863935,2772185821006.1,2471265044767,3594728915098.4,2957809344591.7,3406374824200.5,3467862611688.2,3947702855832.3,4040103926626.5,2583606560858,1859203981118.9,1317483491909.5,207076956654.79,60101415756.491
1,3,218.90635451505,218.90635451505,70495349548.734,1345928134458.4,15303169077839,16980148880443,14415623962760,13846094981852,5827227721341.7,5757713554260.9,7510964430704.1,5448451406485.9,5212256126777.5,4884897431723.2,4422155818082.6,2766192603270.5,2466096028991.4,3587745751185.8,2952501722922.8,3400963915184.4,3463247790590.6,3943446531044.3,4036334655797.1,2581349792560.5,1857624101790.9,1316376091991.3,206903800983.66,60050945083.023
