x,y,z,id,group1,group2,group3
1,3,717.72575250836,717.72575250836,31682564960230,71437818415893,22036894811862
1,3,721.3143812709,721.3143812709,31591847677255,71233269168964,21973796157083
1,3,724.90301003344,724.90301003344,31499323204583,71024645072404,21909440506582
1,3,728.49163879599,728.49163879599,31404892900240,70811723708455,21843759249692
1,3,732.08026755853,732.08026755853,31309187481829,70595927218616,21777191083777
1,3,735.66889632107,735.66889632107,31211820292652,70376383769816,21709467068745
1,3,739.25752508361,739.25752508361,31112435385445,70152290772865,21640339624625
1,3,742.84615384615,742.84615384615,31011787649292,69925350350996,21570333816572
1,3,746.4347826087,746.4347826087,30909621972364,69694987278550,21499272200929
1,3,750.02341137124,750.02341137124,30805330009719,69459829861309,21426731642046
1,3,753.61204013378,753.61204013378,30699788135124,69221854145917,21353321703979
1,3,757.20066889632,757.20066889632,30592870378135,68980776094780,21278954767731
1,3,760.78929765886,760.78929765886,30483721252003,68734666761851,21203035797853
1,3,764.3779264214,764.3779264214,30373335756064,68485769669954,21126256868406
1,3,767.96655518395,767.96655518395,30261714483660,68234086157235,21048618392101
1,3,771.55518394649,771.55518394649,30147760405289,67977142657252,20969357327676
1,3,775.14381270903,775.14381270903,30032584116924,67717443337910,20889246151843
1,3,778.73244147157,778.73244147157,29916186326911,67454989797512,20808285357066
1,3,782.32107023411,782.32107023411,29797605498626,67187613997798,20725806140187
1,3,785.90969899666,785.90969899666,29677693531160,66917236796756,20642401036896
1,3,789.4983277592,789.4983277592,29556574874729,66644138804125,20558156606873
1,3,793.08695652174,793.08695652174,29433421224303,66366452420330,20472496693946
1,3,796.67558528428,796.67558528428,29308830962707,66085526872331,20385837479294
1,3,800.26421404682,800.26421404682,29183049439244,65801915359364,20298349607712
1,3,803.85284280936,803.85284280936,29055378948030,65514044762207,20209547675998
1,3,807.44147157191,807.44147157191,28926170120190,65222705618991,20119675434460
1,3,811.03010033445,811.03010033445,28795786131644,64928716740477,20028985464009
1,3,814.61872909699,814.61872909699,28663657139700,64630793132272,19937081021863
1,3,818.20735785953,818.20735785953,28529892275668,64329180304377,19844037387724
1,3,821.79598662207,821.79598662207,28394969330688,64024955267613,19750186829721
1,3,825.38461538462,825.38461538462,28258443616415,63717114289662,19655218885135
1,3,828.97324414716,828.97324414716,28120190060152,63405371830470,19559043859093
1,3,832.5618729097,832.5618729097,27980797737672,63091055118284,19462071448297
1,3,836.15050167224,836.15050167224,27839944698447,62773433966738,19364074705216
1,3,839.73913043478,839.73913043478,27697282267179,62451703858313,19264800484212
1,3,843.32775919732,843.32775919732,27553507269720,62127433330544,19164734049804
1,3,846.91638795987,846.91638795987,27408418617763,61800156528280,19063728980157
1,3,850.50501672241,850.50501672241,27261466314160,61468549733429,18961364388395
1,3,854.09364548495,854.09364548495,27113450386268,61134412381516,18858201257427
1,3,857.68227424749,857.68227424749,26964288111027,60797532703344,18754171777130
1,3,861.27090301003,861.27090301003,26813290620833,60456011950353,18648670391792
