x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,group13,group14,group15
1,3,699.78260869565,699.78260869565,1200642977541.2,27407760700153,28913724931688,11232761582886,9021358630703.5,10215315248251,5122824189260.1,5378230526656.4,2933848037356.8,3339157748713.7,5613496377758.3,1580777546002.2,1119619793261.3,175885331272.67,51020195726.159
1,3,703.37123745819,703.37123745819,1200115251103.1,27395713601071,28901015285376,11227823889721,9017392963998.6,10210824648985,5120572195103.9,5375866217287.2,2932558279147.8,3337689785419.3,5611028531133,1580082588208.3,1119127573018.4,175808006407.64,50997765623.954
1,3,706.95986622074,706.95986622074,1199587524665.1,27383666501989,28888305639065,11222886196557,9013427297293.8,10206334049719,5118320200947.8,5373501907918,2931268520938.8,3336221822125,5608560684507.7,1579387630414.4,1118635352775.5,175730681542.62,50975335521.749
1,3,710.54849498328,710.54849498328,1199091648349.3,27372346489292,28876363068706,11218246510281,9009700970401.9,10202114468294,5116204118604.9,5371280286739.2,2930056600028.8,3334842450229.6,5606241771812.2,1578734613193.1,1118172837970.4,175658023228.36,50954259073.93
1,3,714.13712374582,714.13712374582,1198597753029.9,27361071699517,28864468208516,11213625359275,9005989529836.5,10197911743488,5114096489630.5,5369067540402.3,2928849520400.4,3333468588493.6,5603932122427.8,1578084204568.6,1117712170767.8,175585655161.68,50933266819.965
1,3,717.72575250836,717.72575250836,1198128578304.3,27350361216332,28853168655217,11209235480659,9002463831412,10193919344301,5112094336034.4,5366965528663.1,2927702847259.1,3332163478740.7,5601738053215.9,1577466343706.6,1117274556224.5,175516908525.1,50913325057.669
1,3,721.3143812709,721.3143812709,1197668468741,27339857667128,28842087403858,11204930410757,8999006245536.7,10190004072545,5110130860774.1,5364904123841.2,2926578325471.2,3330883580675.5,5599586367817.3,1576860418268,1116845395203.8,175449489884.61,50893768515.794
1,3,724.90301003344,724.90301003344,1197225968309.4,27329756088950,28831430206683,11200790082743,8995680968990.3,10186238621703,5108242518679.5,5362921598369,2925496832853.6,3329652656524.3,5597517013532.2,1576277677599.8,1116432655325.4,175384650906.3,50874960272.71
1,3,728.49163879599,728.49163879599,1196799597292.8,27320022703686,28821161429903,11196800653155,8992476883659.6,10182610402144,5106422996219.5,5361011323919.1,2924454753612.7,3328466590949.6,5595523071977.5,1575716173457.5,1116034956700.8,175322174818.03,50856837447.961
1,3,732.08026755853,732.08026755853,1196383743770.8,27310529411454,28811145944885,11192909626294,8989351828891.3,10179071673358,5104648352262.6,5359148165721.4,2923438376578,3327309778485,5593578308461.2,1575168518053.5,1115647066765.6,175261239616.02,50839161597.647
1,3,735.66889632107,735.66889632107,1195991064155.5,27301565132422,28801688554721,11189235416809,8986400907500.9,10175730125639,5102972592144.1,5357388821945.6,2922478630950.9,3326217421374.5,5591741902239.7,1574651376510.2,1115280788978.4,175203699552.81,50822470596.307
1,3,739.25752508361,739.25752508361,1195601830654.4,27292679521318,28792314157354,11185593449730,8983475881132.7,10172417900348,5101311536852.7,5355644916251.3,2921527306916.4,3325134649359,5589921609702.7,1574138772635.5,1114917725093.8,175146664373.84,50805926049.997
1,3,742.84615384615,742.84615384615,1195242799965.8,27284483380297,28783667134573,11182234065088,8980777806759.8,10169362665898,5099779359220.3,5354036314686.5,2920649792328.5,3324135884084.7,5588242542487.1,1573665938293.5,1114582828846.6,175094054156.65,50790665080.947
1,3,746.4347826087,746.4347826087,1194883769277.3,27276287239275,28775020111792,11178874680445,8978079732386.9,10166307431449,5098247181587.9,5352427713121.8,2919772277740.6,3323137118810.3,5586563475271.5,1573193103951.6,1114247932599.4,175041443939.47,50775404111.897
1,3,750.02341137124,750.02341137124,1194554741358,27268775993267,28767095624277,11175795997046,8975607098769.4,10163507476434,5096843023355.8,5350953514539.5,2918968081017.8,3322221800899.5,5585024693291,1572759774461.1,1113941016541,174993229238.47,50761418178.342
1,3,753.61204013378,753.61204013378,1194229321339,27261347107417,28759258023245,11172751068599,8973161574907.5,10160738219342,5095454259743.3,5349495478216.9,2918172700932.5,3321316517721.1,5583502780924.2,1572331195517.5,1113637465162.9,174945543108.15,50747585570.661
1,3,757.20066889632,757.20066889632,1193926829046,27254441607620,28751972569694,11169920646539,8970888328522.5,10158164041932,5094163326172.1,5348140150085.1,2917433348848.1,3320475003155.6,5582088071343.4,1571932805312.1,1113355295653.2,174901215940.7,50734727318.259
1,3,760.78929765886,760.78929765886,1193634983165.5,27247779140379,28744943503970,11167189829799,8968695078604.8,10155680449116,5092917819652,5346832514156.5,2916720013177.8,3319663099331.4,5580723141016.1,1571548433145.9,1113083054742.2,174858448496.38,50722321504.457
1,3,764.3779264214,764.3779264214,1193359005789.8,27241478918231,28738296596404,11164607480222,8966621068154.5,10153331878296,5091740025016.5,5345595966399.9,2916045456474.4,3318895331761.6,5579432408618,1571184955346.5,1112825612725,174818005867.52,50710590064.69
1,3,767.96655518395,767.96655518395,1193100698566.8,27235582069066,28732075235736,11162190454191,8964679835154,10151133659339,5090637630008.2,5344438577888.2,2915414081550,3318176711504,5578224298291.6,1570844744178.8,1112584649810.3,174780152004.55,50699609564.747
1,3,771.55518394649,771.55518394649,1192851216227.9,27229886676691,28726066410658,11159855997915,8962804917048.3,10149010532561,5089572892689.5,5343320724559.3,2914804273160.8,3317482636943,5577057451534.6,1570516152877.6,1112351916887.8,174743591019.88,50689004098.88
1,3,775.14381270903,775.14381270903,1192626414898.6,27224754708940,28720651994850,11157752468746,8961115465238.1,10147097419960,5088613474578.6,5342313441320.3,2914254781015.9,3316857210600.6,5576006008735.9,1570220059458,1112142201210.1,174710645894.8,50679447510.208
1,3,778.73244147157,778.73244147157,1192403408775.5,27219663723034,28715280815217,11155665736781,8959439503847.8,10145199583124,5087661716952.9,5341314200322.8,2913709675870.7,3316236777207.2,5574962959478,1569926329662.1,1111934159612.2,174677963756.61,50669967207.98
1,3,782.32107023411,782.32107023411,1192212084267.6,27215295980536,28710672663150,11153875440165,8958001619999.5,10143571331416,5086845150782,5340456887977,2913241992047.5,3315704458865.9,5574068038565.9,1569674312854.8,1111755662003.1,174649922784.16,50661833201.06
1,3,785.90969899666,785.90969899666,1192020759759.7,27210928238039,28706064511083,11152085143549,8956563736151.3,10141943079708,5086028584611.1,5339599575631.1,2912774308224.2,3315172140524.5,5573173117653.8,1569422296047.5,1111577164394.1,174621881811.71,50653699194.141
1,3,789.4983277592,789.4983277592,1191857663903,27207204915893,28702136231522,11150558973581,8955337977402.5,10140555016561,5085332464429.7,5338868706243.2,2912375597025.6,3314718321466.7,5572410161811.8,1569207441035.9,1111424987475.1,174597975660.37,50646764600.525
1,3,793.08695652174,793.08695652174,1191699790909.6,27203600824357,28698333741926,11149081672308,8954151466025.8,10139211393085,5084658629157.4,5338161231323.1,2911989647137.4,3314279026341.2,5571671622138.6,1568999461697.4,1111277680408.3,174574834533.35,50640051922.28
1,3,796.67558528428,796.67558528428,1191563117648.3,27200480677212,28695041796537,11147802704652,8953124230159.4,10138048099620,5084075217345.6,5337548676137.7,2911655474583.7,3313898664316.5,5571032164169,1568819385620.8,1111150137000.6,174554798202.59,50634239862.526
1,3,800.26421404682,800.26421404682,1191438676919,27197639772523,28692044442059,11146638178175,8952188898416.2,10136988859010,5083543981093.3,5336990890922.5,2911351178252.2,3313552307487.8,5570449877682.1,1568655410103.5,1111033997491.3,174536553381.24,50628947471.82
1,3,803.85284280936,803.85284280936,1191328420731.2,27195122611329,28689388537495,11145606276227,8951360057146.1,10136050164581,5083073185287.7,5336496550202.4,2911081493982,3313245357731.6,5569933865335.2,1568510101642.4,1110931080681,174520385876.26,50624257639.487
1,3,807.44147157191,807.44147157191,1191237406336.5,27193044618747,28687195820881,11144754283778,8950675673677.2,10135274994979,5082684378920.2,5336088274009.5,2910858762102,3312991864954.9,5569507756021.4,1568390115652.1,1110846100893.2,174507036318.71,50620385197.246
1,3,811.03010033445,811.03010033445,1191153569087.8,27191130341800,28685175637286,11143969281611,8950045064451,10134560685081,5082326086201.7,5335712036698.3,2910653517210.8,3312758297968.8,5569115183137.1,1568279579086.5,1110767815568.8,174494738560.09,50616817830.178
1,3,814.61872909699,814.61872909699,1191095999831.6,27189815255829,28683786915849,11143429460499,8949611266244,10134069118630,5082079471901.5,5335453060080,2910512273817.1,3312597658372.5,5568845351895.6,1568203626939.5,1110714031643.2,174486290332.55,50614367022.879
1,3,818.20735785953,818.20735785953,1191038592585.4,27188503860555,28682402076908,11142891145897,8949178676923.7,10133578920565,5081833543960.8,5335194805003.1,2910371424758.5,3312437468920.2,5568576279426.5,1568127888729.8,1110660399321,174477865927.28,50611923124.682
