x,y,z,id,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12
1,3,509.58528428094,509.58528428094,25508461970795,21332913192158,8742361696726.8,9788419425976.9,7623401097408.6,5400361687275.1,4590073698877,5589491686087.4,10535998318615,6196629513926.9,2094996690370.7,164517414710.75
1,3,513.17391304348,513.17391304348,25482809995070,21311460256930,8733570149216.2,9778575935442,7615734805908.3,5394930942334,4585457800722.9,5583870747046.5,10525403043076,6190398021173.2,2092889906889.4,164351971694.39
1,3,516.76254180602,516.76254180602,25457158019345,21290007321703,8724778601705.5,9768732444907.1,7608068514408,5389500197393,4580841902568.9,5578249808005.5,10514807767538,6184166528419.5,2090783123408.1,164186528678.02
1,3,520.35117056856,520.35117056856,25431259740028,21268348401565,8715902640313.9,9758794440044.6,7600328613409.5,5384017308019.4,4576181683901.8,5572574898341.8,10504110759259,6177875202694.9,2088656111208.4,164019497126.24
1,3,523.9397993311,523.9397993311,25405355308121,21246684335986,8707024570288.8,9748854074242.5,7592586873667.8,5378533116093.5,4571520358121.6,5566898640508.1,10493411209725,6171582382360.6,2086528593701.3,163852425893.32
1,3,527.52842809365,527.52842809365,25379257962286,21224858935239,8698080384114.6,9738839681243.6,7584787480185.7,5373008082679.1,4566824318843.7,5561180110850.1,10482631979272,6165242698585.1,2084385232298.1,163684110459.47
1,3,531.11705685619,531.11705685619,25353101642228,21202984213969,8689115986084.4,9728802657963.6,7576970461825,5367470563929.6,4562117667571.3,5555448658600,10471828390182,6158888688550,2082237027380.2,163515414670.59
1,3,534.70568561873,534.70568561873,25326805562941,21180992610792,8680103689105.4,9718712004438.3,7569111675244.1,5361903456878.6,4557385867523.8,5549686581816.6,10460967074905,6152500727504,2080077344084.2,163345817499.34
1,3,538.29431438127,538.29431438127,25300397928756,21158907713245,8671053159500.2,9708578543603.8,7561219549544.5,5356312732639.7,4552633993889.1,5543900060732,10450059682967,6146085666984.3,2077908498822.5,163175500850.62
1,3,541.88294314381,541.88294314381,25273903450721,21136750187506,8661972866399.2,9698411757951.2,7553301469862.5,5350703622788.7,4547866493279.2,5538094510138.2,10439116421065,6139649509947.9,2075732521113.6,163004624099.93
1,3,545.47157190635,545.47157190635,25247245080742,21114455597646,8652836403549.6,9688182081612.9,7545334409755.8,5345059815561.2,4543069501399.7,5532253047004,10428105465273,6133173539508.6,2073543083031.4,162832690323.32
1,3,549.0602006689,549.0602006689,25220552540484,21092132430903,8643688229710.1,9677939293016.3,7537357137580.2,5339408774178.5,4538266360801.7,5526404096363,10417080395788,6126689268258.6,2071350838557.3,162660536164.34
1,3,552.64882943144,552.64882943144,25193644018984,21069628637278,8634466033817.4,9667613625321.9,7529315317632.4,5333712007623.9,4533424355789.5,5520507819181.6,10405966117405,6120152529791.5,2069140855625.9,162486989026.95
1,3,556.23745819398,556.23745819398,25166735497483,21047124843653,8625243837924.7,9657287957627.5,7521273497684.6,5328015241069.3,4528582350777.2,5514611542000.2,10394851839023,6113615791324.4,2066930872694.5,162313441889.56
1,3,559.82608695652,559.82608695652,25139595671695,21024427608371,8615942368421.1,9646873530925.9,7513162550590.9,5322269505351.4,4523698724099,5508664580674.1,10383642022772,6107022863327.3,2064701892842.2,162138402948.23
